date,sku,warehouse,demand,sales,inventory_on_hand,replenishment_qty,lead_time_days,stockout_flag
6/2/2024,SKU_022,WH_A,13,13,328,0,20,0
6/3/2024,SKU_022,WH_A,7,7,321,0,20,0
6/4/2024,SKU_022,WH_A,15,15,306,0,20,0
6/5/2024,SKU_022,WH_A,8,8,298,0,20,0
6/6/2024,SKU_022,WH_A,11,11,287,0,20,0
6/7/2024,SKU_022,WH_A,15,15,272,0,20,0
6/8/2024,SKU_022,WH_A,11,11,261,0,20,0
6/9/2024,SKU_022,WH_A,11,11,250,0,20,0
6/10/2024,SKU_022,WH_A,13,13,237,0,20,0
6/11/2024,SKU_022,WH_A,9,9,228,0,20,0
6/12/2024,SKU_022,WH_A,10,10,218,0,20,0
6/13/2024,SKU_022,WH_A,14,14,204,0,20,0
6/14/2024,SKU_022,WH_A,16,16,188,0,20,0
6/15/2024,SKU_022,WH_A,15,15,173,0,20,0
6/16/2024,SKU_022,WH_A,13,13,160,0,20,0
6/17/2024,SKU_022,WH_A,14,14,618,472,20,0
6/18/2024,SKU_022,WH_A,10,10,608,0,20,0
6/19/2024,SKU_022,WH_A,9,9,599,0,20,0
6/20/2024,SKU_022,WH_A,17,17,582,0,20,0
6/21/2024,SKU_022,WH_A,11,11,571,0,20,0
6/22/2024,SKU_022,WH_A,12,12,559,0,20,0
6/23/2024,SKU_022,WH_A,7,7,552,0,20,0
6/24/2024,SKU_022,WH_A,13,13,539,0,20,0
6/25/2024,SKU_022,WH_A,10,10,529,0,20,0
6/26/2024,SKU_022,WH_A,7,7,522,0,20,0
6/27/2024,SKU_022,WH_A,18,18,504,0,20,0
6/28/2024,SKU_022,WH_A,13,13,491,0,20,0
6/29/2024,SKU_022,WH_A,15,15,476,0,20,0
6/30/2024,SKU_022,WH_A,19,19,457,0,20,0
7/1/2024,SKU_022,WH_A,14,14,443,0,20,0
7/2/2024,SKU_022,WH_A,17,17,426,0,20,0
7/3/2024,SKU_022,WH_A,10,10,416,0,20,0
7/4/2024,SKU_022,WH_A,13,13,403,0,20,0
7/5/2024,SKU_022,WH_A,20,20,383,0,20,0
7/6/2024,SKU_022,WH_A,11,11,372,0,20,0
7/7/2024,SKU_022,WH_A,9,9,363,0,20,0
7/8/2024,SKU_022,WH_A,17,17,346,0,20,0
7/9/2024,SKU_022,WH_A,14,14,332,0,20,0
7/10/2024,SKU_022,WH_A,17,17,315,0,20,0
7/11/2024,SKU_022,WH_A,11,11,304,0,20,0
7/12/2024,SKU_022,WH_A,15,15,289,0,20,0
7/13/2024,SKU_022,WH_A,15,15,274,0,20,0
7/14/2024,SKU_022,WH_A,12,12,262,0,20,0
7/15/2024,SKU_022,WH_A,12,12,250,0,20,0
7/16/2024,SKU_022,WH_A,12,12,238,0,20,0
7/17/2024,SKU_022,WH_A,24,24,214,0,20,0
7/18/2024,SKU_022,WH_A,14,14,200,0,20,0
7/19/2024,SKU_022,WH_A,12,12,188,0,20,0
7/20/2024,SKU_022,WH_A,5,5,183,0,20,0
7/21/2024,SKU_022,WH_A,8,8,175,0,20,0
7/22/2024,SKU_022,WH_A,16,16,159,0,20,0
7/23/2024,SKU_022,WH_A,11,11,548,400,20,0
7/24/2024,SKU_022,WH_A,18,18,530,0,20,0
7/25/2024,SKU_022,WH_A,10,10,520,0,20,0
7/26/2024,SKU_022,WH_A,10,10,510,0,20,0
7/27/2024,SKU_022,WH_A,13,13,497,0,20,0
7/28/2024,SKU_022,WH_A,10,10,487,0,20,0
7/29/2024,SKU_022,WH_A,12,12,475,0,20,0
7/30/2024,SKU_022,WH_A,13,13,462,0,20,0
7/31/2024,SKU_022,WH_A,10,10,452,0,20,0
8/1/2024,SKU_022,WH_A,18,18,434,0,20,0
8/2/2024,SKU_022,WH_A,11,11,423,0,20,0
8/3/2024,SKU_022,WH_A,16,16,407,0,20,0
8/4/2024,SKU_022,WH_A,18,18,389,0,20,0
8/5/2024,SKU_022,WH_A,22,22,367,0,20,0
8/6/2024,SKU_022,WH_A,12,12,355,0,20,0
8/7/2024,SKU_022,WH_A,10,10,345,0,20,0
8/8/2024,SKU_022,WH_A,17,17,328,0,20,0
8/9/2024,SKU_022,WH_A,13,13,315,0,20,0
8/10/2024,SKU_022,WH_A,17,17,298,0,20,0
8/11/2024,SKU_022,WH_A,11,11,287,0,20,0
8/12/2024,SKU_022,WH_A,13,13,274,0,20,0
8/13/2024,SKU_022,WH_A,12,12,262,0,20,0
8/14/2024,SKU_022,WH_A,9,9,253,0,20,0
8/15/2024,SKU_022,WH_A,14,14,239,0,20,0
8/16/2024,SKU_022,WH_A,15,15,224,0,20,0
8/17/2024,SKU_022,WH_A,20,20,204,0,20,0
8/18/2024,SKU_022,WH_A,14,14,190,0,20,0
8/19/2024,SKU_022,WH_A,10,10,180,0,20,0
8/20/2024,SKU_022,WH_A,11,11,169,0,20,0
8/21/2024,SKU_022,WH_A,8,8,161,0,20,0
8/22/2024,SKU_022,WH_A,15,15,457,311,20,0
8/23/2024,SKU_022,WH_A,11,11,446,0,20,0
8/24/2024,SKU_022,WH_A,13,13,433,0,20,0
8/25/2024,SKU_022,WH_A,16,16,417,0,20,0
8/26/2024,SKU_022,WH_A,16,16,401,0,20,0
8/27/2024,SKU_022,WH_A,5,5,396,0,20,0
8/28/2024,SKU_022,WH_A,10,10,386,0,20,0
8/29/2024,SKU_022,WH_A,9,9,377,0,20,0
8/30/2024,SKU_022,WH_A,10,10,367,0,20,0
8/31/2024,SKU_022,WH_A,11,11,356,0,20,0
9/1/2024,SKU_022,WH_A,16,16,340,0,20,0
9/2/2024,SKU_022,WH_A,7,7,333,0,20,0
9/3/2024,SKU_022,WH_A,10,10,323,0,20,0
9/4/2024,SKU_022,WH_A,4,4,319,0,20,0
9/5/2024,SKU_022,WH_A,8,8,311,0,20,0
9/6/2024,SKU_022,WH_A,15,15,296,0,20,0
9/7/2024,SKU_022,WH_A,11,11,285,0,20,0
9/8/2024,SKU_022,WH_A,11,11,274,0,20,0
9/9/2024,SKU_022,WH_A,16,16,258,0,20,0
9/10/2024,SKU_022,WH_A,15,15,243,0,20,0
9/11/2024,SKU_022,WH_A,16,16,227,0,20,0
9/12/2024,SKU_022,WH_A,21,21,206,0,20,0
9/13/2024,SKU_022,WH_A,15,15,191,0,20,0
9/14/2024,SKU_022,WH_A,10,10,181,0,20,0
9/15/2024,SKU_022,WH_A,14,14,167,0,20,0
9/16/2024,SKU_022,WH_A,13,13,154,0,20,0
9/17/2024,SKU_022,WH_A,13,13,645,504,20,0
9/18/2024,SKU_022,WH_A,14,14,631,0,20,0
9/19/2024,SKU_022,WH_A,9,9,622,0,20,0
9/20/2024,SKU_022,WH_A,14,14,608,0,20,0
9/21/2024,SKU_022,WH_A,9,9,599,0,20,0
9/22/2024,SKU_022,WH_A,8,8,591,0,20,0
9/23/2024,SKU_022,WH_A,11,11,580,0,20,0
9/24/2024,SKU_022,WH_A,13,13,567,0,20,0
9/25/2024,SKU_022,WH_A,12,12,555,0,20,0
9/26/2024,SKU_022,WH_A,10,10,545,0,20,0
9/27/2024,SKU_022,WH_A,11,11,534,0,20,0
9/28/2024,SKU_022,WH_A,11,11,523,0,20,0
9/29/2024,SKU_022,WH_A,12,12,511,0,20,0
9/30/2024,SKU_022,WH_A,14,14,497,0,20,0
10/1/2024,SKU_022,WH_A,17,17,480,0,20,0
10/2/2024,SKU_022,WH_A,17,17,463,0,20,0
10/3/2024,SKU_022,WH_A,15,15,448,0,20,0
10/4/2024,SKU_022,WH_A,11,11,437,0,20,0
10/5/2024,SKU_022,WH_A,9,9,428,0,20,0
10/6/2024,SKU_022,WH_A,11,11,417,0,20,0
10/7/2024,SKU_022,WH_A,11,11,406,0,20,0
10/8/2024,SKU_022,WH_A,14,14,392,0,20,0
10/9/2024,SKU_022,WH_A,24,24,368,0,20,0
10/10/2024,SKU_022,WH_A,7,7,361,0,20,0
10/11/2024,SKU_022,WH_A,13,13,348,0,20,0
10/12/2024,SKU_022,WH_A,14,14,334,0,20,0
10/13/2024,SKU_022,WH_A,14,14,320,0,20,0
10/14/2024,SKU_022,WH_A,9,9,311,0,20,0
10/15/2024,SKU_022,WH_A,19,19,292,0,20,0
10/16/2024,SKU_022,WH_A,18,18,274,0,20,0
10/17/2024,SKU_022,WH_A,15,15,259,0,20,0
10/18/2024,SKU_022,WH_A,9,9,250,0,20,0
10/19/2024,SKU_022,WH_A,11,11,239,0,20,0
10/20/2024,SKU_022,WH_A,14,14,225,0,20,0
10/21/2024,SKU_022,WH_A,17,17,208,0,20,0
10/22/2024,SKU_022,WH_A,10,10,198,0,20,0
10/23/2024,SKU_022,WH_A,14,14,184,0,20,0
10/24/2024,SKU_022,WH_A,13,13,171,0,20,0
10/25/2024,SKU_022,WH_A,12,12,159,0,20,0
10/26/2024,SKU_022,WH_A,11,11,490,342,20,0
10/27/2024,SKU_022,WH_A,14,14,476,0,20,0
10/28/2024,SKU_022,WH_A,13,13,463,0,20,0
10/29/2024,SKU_022,WH_A,16,16,447,0,20,0
10/30/2024,SKU_022,WH_A,9,9,438,0,20,0
10/31/2024,SKU_022,WH_A,12,12,426,0,20,0
11/1/2024,SKU_022,WH_A,12,12,414,0,20,0
11/2/2024,SKU_022,WH_A,16,16,398,0,20,0
11/3/2024,SKU_022,WH_A,8,8,390,0,20,0
11/4/2024,SKU_022,WH_A,21,21,369,0,20,0
11/5/2024,SKU_022,WH_A,9,9,360,0,20,0
11/6/2024,SKU_022,WH_A,14,14,346,0,20,0
11/7/2024,SKU_022,WH_A,15,15,331,0,20,0
11/8/2024,SKU_022,WH_A,11,11,320,0,20,0
11/9/2024,SKU_022,WH_A,8,8,312,0,20,0
11/10/2024,SKU_022,WH_A,12,12,300,0,20,0
11/11/2024,SKU_022,WH_A,11,11,289,0,20,0
11/12/2024,SKU_022,WH_A,11,11,278,0,20,0
11/13/2024,SKU_022,WH_A,17,17,261,0,20,0
11/14/2024,SKU_022,WH_A,21,21,240,0,20,0
11/15/2024,SKU_022,WH_A,16,16,224,0,20,0
11/16/2024,SKU_022,WH_A,10,10,214,0,20,0
11/17/2024,SKU_022,WH_A,14,14,200,0,20,0
11/18/2024,SKU_022,WH_A,11,11,189,0,20,0
11/19/2024,SKU_022,WH_A,17,17,172,0,20,0
11/20/2024,SKU_022,WH_A,9,9,163,0,20,0
11/21/2024,SKU_022,WH_A,18,18,448,303,20,0
11/22/2024,SKU_022,WH_A,16,16,432,0,20,0
11/23/2024,SKU_022,WH_A,12,12,420,0,20,0
11/24/2024,SKU_022,WH_A,13,13,407,0,20,0
11/25/2024,SKU_022,WH_A,7,7,400,0,20,0
11/26/2024,SKU_022,WH_A,14,14,386,0,20,0
11/27/2024,SKU_022,WH_A,10,10,376,0,20,0
11/28/2024,SKU_022,WH_A,14,14,362,0,20,0
11/29/2024,SKU_022,WH_A,15,15,347,0,20,0
11/30/2024,SKU_022,WH_A,23,23,324,0,20,0
12/1/2024,SKU_022,WH_A,5,5,319,0,20,0
12/2/2024,SKU_022,WH_A,12,12,307,0,20,0
12/3/2024,SKU_022,WH_A,16,16,291,0,20,0
12/4/2024,SKU_022,WH_A,8,8,283,0,20,0
12/5/2024,SKU_022,WH_A,14,14,269,0,20,0
12/6/2024,SKU_022,WH_A,14,14,255,0,20,0
12/7/2024,SKU_022,WH_A,16,16,239,0,20,0
12/8/2024,SKU_022,WH_A,12,12,227,0,20,0
12/9/2024,SKU_022,WH_A,10,10,217,0,20,0
12/10/2024,SKU_022,WH_A,12,12,205,0,20,0
12/11/2024,SKU_022,WH_A,20,20,185,0,20,0
12/12/2024,SKU_022,WH_A,14,14,171,0,20,0
12/13/2024,SKU_022,WH_A,14,14,157,0,20,0
12/14/2024,SKU_022,WH_A,11,11,637,491,20,0
12/15/2024,SKU_022,WH_A,7,7,630,0,20,0
12/16/2024,SKU_022,WH_A,13,13,617,0,20,0
12/17/2024,SKU_022,WH_A,14,14,603,0,20,0
12/18/2024,SKU_022,WH_A,14,14,589,0,20,0
12/19/2024,SKU_022,WH_A,12,12,577,0,20,0
12/20/2024,SKU_022,WH_A,14,14,563,0,20,0
12/21/2024,SKU_022,WH_A,15,15,548,0,20,0
12/22/2024,SKU_022,WH_A,15,15,533,0,20,0
12/23/2024,SKU_022,WH_A,17,17,516,0,20,0
12/24/2024,SKU_022,WH_A,10,10,506,0,20,0
12/25/2024,SKU_022,WH_A,7,7,499,0,20,0
12/26/2024,SKU_022,WH_A,13,13,486,0,20,0
12/27/2024,SKU_022,WH_A,11,11,475,0,20,0
12/28/2024,SKU_022,WH_A,13,13,462,0,20,0
12/29/2024,SKU_022,WH_A,8,8,454,0,20,0
12/30/2024,SKU_022,WH_A,18,18,436,0,20,0
12/31/2024,SKU_022,WH_A,15,15,421,0,20,0
1/1/2023,SKU_022,WH_B,15,15,228,0,20,0
1/2/2023,SKU_022,WH_B,10,10,218,0,20,0
1/3/2023,SKU_022,WH_B,15,15,203,0,20,0
1/4/2023,SKU_022,WH_B,9,9,194,0,20,0
1/5/2023,SKU_022,WH_B,11,11,183,0,20,0
1/6/2023,SKU_022,WH_B,11,11,172,0,20,0
1/7/2023,SKU_022,WH_B,8,8,164,0,20,0
1/8/2023,SKU_022,WH_B,13,13,151,0,20,0
1/9/2023,SKU_022,WH_B,15,15,706,570,20,0
1/10/2023,SKU_022,WH_B,13,13,693,0,20,0
1/11/2023,SKU_022,WH_B,15,15,678,0,20,0
1/12/2023,SKU_022,WH_B,9,9,669,0,20,0
1/13/2023,SKU_022,WH_B,17,17,652,0,20,0
1/14/2023,SKU_022,WH_B,10,10,642,0,20,0
1/15/2023,SKU_022,WH_B,11,11,631,0,20,0
1/16/2023,SKU_022,WH_B,12,12,619,0,20,0
1/17/2023,SKU_022,WH_B,13,13,606,0,20,0
1/18/2023,SKU_022,WH_B,15,15,591,0,20,0
1/19/2023,SKU_022,WH_B,14,14,577,0,20,0
1/20/2023,SKU_022,WH_B,7,7,570,0,20,0
1/21/2023,SKU_022,WH_B,12,12,558,0,20,0
1/22/2023,SKU_022,WH_B,18,18,540,0,20,0
1/23/2023,SKU_022,WH_B,17,17,523,0,20,0
1/24/2023,SKU_022,WH_B,13,13,510,0,20,0
1/25/2023,SKU_022,WH_B,11,11,499,0,20,0
1/26/2023,SKU_022,WH_B,14,14,485,0,20,0
1/27/2023,SKU_022,WH_B,18,18,467,0,20,0
1/28/2023,SKU_022,WH_B,15,15,452,0,20,0
1/29/2023,SKU_022,WH_B,6,6,446,0,20,0
1/30/2023,SKU_022,WH_B,13,13,433,0,20,0
1/31/2023,SKU_022,WH_B,14,14,419,0,20,0
2/1/2023,SKU_022,WH_B,6,6,413,0,20,0
2/2/2023,SKU_022,WH_B,10,10,403,0,20,0
2/3/2023,SKU_022,WH_B,11,11,392,0,20,0
2/4/2023,SKU_022,WH_B,14,14,378,0,20,0
2/5/2023,SKU_022,WH_B,22,22,356,0,20,0
2/6/2023,SKU_022,WH_B,16,16,340,0,20,0
2/7/2023,SKU_022,WH_B,11,11,329,0,20,0
2/8/2023,SKU_022,WH_B,12,12,317,0,20,0
2/9/2023,SKU_022,WH_B,9,9,308,0,20,0
2/10/2023,SKU_022,WH_B,16,16,292,0,20,0
2/11/2023,SKU_022,WH_B,18,18,274,0,20,0
2/12/2023,SKU_022,WH_B,8,8,266,0,20,0
2/13/2023,SKU_022,WH_B,14,14,252,0,20,0
2/14/2023,SKU_022,WH_B,9,9,243,0,20,0
2/15/2023,SKU_022,WH_B,7,7,236,0,20,0
2/16/2023,SKU_022,WH_B,12,12,224,0,20,0
2/17/2023,SKU_022,WH_B,11,11,213,0,20,0
2/18/2023,SKU_022,WH_B,7,7,206,0,20,0
2/19/2023,SKU_022,WH_B,12,12,194,0,20,0
2/20/2023,SKU_022,WH_B,13,13,181,0,20,0
2/21/2023,SKU_022,WH_B,12,12,169,0,20,0
2/22/2023,SKU_022,WH_B,15,15,154,0,20,0
2/23/2023,SKU_022,WH_B,12,12,389,247,20,0
2/24/2023,SKU_022,WH_B,13,13,376,0,20,0
2/25/2023,SKU_022,WH_B,8,8,368,0,20,0
2/26/2023,SKU_022,WH_B,12,12,356,0,20,0
2/27/2023,SKU_022,WH_B,14,14,342,0,20,0
2/28/2023,SKU_022,WH_B,15,15,327,0,20,0
3/1/2023,SKU_022,WH_B,14,14,313,0,20,0
3/2/2023,SKU_022,WH_B,6,6,307,0,20,0
3/3/2023,SKU_022,WH_B,12,12,295,0,20,0
3/4/2023,SKU_022,WH_B,18,18,277,0,20,0
3/5/2023,SKU_022,WH_B,12,12,265,0,20,0
3/6/2023,SKU_022,WH_B,16,16,249,0,20,0
3/7/2023,SKU_022,WH_B,10,10,239,0,20,0
3/8/2023,SKU_022,WH_B,10,10,229,0,20,0
3/9/2023,SKU_022,WH_B,13,13,216,0,20,0
3/10/2023,SKU_022,WH_B,9,9,207,0,20,0
3/11/2023,SKU_022,WH_B,16,16,191,0,20,0
3/12/2023,SKU_022,WH_B,16,16,175,0,20,0
3/13/2023,SKU_022,WH_B,10,10,165,0,20,0
3/14/2023,SKU_022,WH_B,11,11,154,0,20,0
3/15/2023,SKU_022,WH_B,10,10,469,325,20,0
3/16/2023,SKU_022,WH_B,8,8,461,0,20,0
3/17/2023,SKU_022,WH_B,21,21,440,0,20,0
3/18/2023,SKU_022,WH_B,11,11,429,0,20,0
3/19/2023,SKU_022,WH_B,14,14,415,0,20,0
3/20/2023,SKU_022,WH_B,12,12,403,0,20,0
3/21/2023,SKU_022,WH_B,6,6,397,0,20,0
3/22/2023,SKU_022,WH_B,16,16,381,0,20,0
3/23/2023,SKU_022,WH_B,7,7,374,0,20,0
3/24/2023,SKU_022,WH_B,15,15,359,0,20,0
3/25/2023,SKU_022,WH_B,16,16,343,0,20,0
3/26/2023,SKU_022,WH_B,8,8,335,0,20,0
3/27/2023,SKU_022,WH_B,8,8,327,0,20,0
3/28/2023,SKU_022,WH_B,13,13,314,0,20,0
3/29/2023,SKU_022,WH_B,8,8,306,0,20,0
3/30/2023,SKU_022,WH_B,7,7,299,0,20,0
3/31/2023,SKU_022,WH_B,9,9,290,0,20,0
4/1/2023,SKU_022,WH_B,15,15,275,0,20,0
4/2/2023,SKU_022,WH_B,12,12,263,0,20,0
4/3/2023,SKU_022,WH_B,14,14,249,0,20,0
4/4/2023,SKU_022,WH_B,10,10,239,0,20,0
4/5/2023,SKU_022,WH_B,12,12,227,0,20,0
4/6/2023,SKU_022,WH_B,9,9,218,0,20,0
4/7/2023,SKU_022,WH_B,15,15,203,0,20,0
4/8/2023,SKU_022,WH_B,9,9,194,0,20,0
4/9/2023,SKU_022,WH_B,12,12,182,0,20,0
4/10/2023,SKU_022,WH_B,19,19,163,0,20,0
4/11/2023,SKU_022,WH_B,8,8,155,0,20,0
4/12/2023,SKU_022,WH_B,16,16,403,264,20,0
4/13/2023,SKU_022,WH_B,13,13,390,0,20,0
4/14/2023,SKU_022,WH_B,11,11,379,0,20,0
4/15/2023,SKU_022,WH_B,16,16,363,0,20,0
4/16/2023,SKU_022,WH_B,16,16,347,0,20,0
4/17/2023,SKU_022,WH_B,12,12,335,0,20,0
4/18/2023,SKU_022,WH_B,10,10,325,0,20,0
4/19/2023,SKU_022,WH_B,13,13,312,0,20,0
4/20/2023,SKU_022,WH_B,11,11,301,0,20,0
4/21/2023,SKU_022,WH_B,10,10,291,0,20,0
4/22/2023,SKU_022,WH_B,10,10,281,0,20,0
4/23/2023,SKU_022,WH_B,13,13,268,0,20,0
4/24/2023,SKU_022,WH_B,15,15,253,0,20,0
4/25/2023,SKU_022,WH_B,11,11,242,0,20,0
4/26/2023,SKU_022,WH_B,11,11,231,0,20,0
4/27/2023,SKU_022,WH_B,10,10,221,0,20,0
4/28/2023,SKU_022,WH_B,10,10,211,0,20,0
4/29/2023,SKU_022,WH_B,18,18,193,0,20,0
4/30/2023,SKU_022,WH_B,8,8,185,0,20,0
5/1/2023,SKU_022,WH_B,18,18,167,0,20,0
5/2/2023,SKU_022,WH_B,19,19,525,377,20,0
5/3/2023,SKU_022,WH_B,11,11,514,0,20,0
5/4/2023,SKU_022,WH_B,16,16,498,0,20,0
5/5/2023,SKU_022,WH_B,6,6,492,0,20,0
5/6/2023,SKU_022,WH_B,14,14,478,0,20,0
5/7/2023,SKU_022,WH_B,12,12,466,0,20,0
5/8/2023,SKU_022,WH_B,11,11,455,0,20,0
5/9/2023,SKU_022,WH_B,11,11,444,0,20,0
5/10/2023,SKU_022,WH_B,8,8,436,0,20,0
5/11/2023,SKU_022,WH_B,8,8,428,0,20,0
5/12/2023,SKU_022,WH_B,20,20,408,0,20,0
5/13/2023,SKU_022,WH_B,12,12,396,0,20,0
5/14/2023,SKU_022,WH_B,16,16,380,0,20,0
5/15/2023,SKU_022,WH_B,10,10,370,0,20,0
5/16/2023,SKU_022,WH_B,14,14,356,0,20,0
5/17/2023,SKU_022,WH_B,17,17,339,0,20,0
5/18/2023,SKU_022,WH_B,12,12,327,0,20,0
5/19/2023,SKU_022,WH_B,14,14,313,0,20,0
5/20/2023,SKU_022,WH_B,14,14,299,0,20,0
5/21/2023,SKU_022,WH_B,19,19,280,0,20,0
5/22/2023,SKU_022,WH_B,15,15,265,0,20,0
5/23/2023,SKU_022,WH_B,10,10,255,0,20,0
5/24/2023,SKU_022,WH_B,17,17,238,0,20,0
5/25/2023,SKU_022,WH_B,11,11,227,0,20,0
5/26/2023,SKU_022,WH_B,14,14,213,0,20,0
5/27/2023,SKU_022,WH_B,12,12,201,0,20,0
5/28/2023,SKU_022,WH_B,14,14,187,0,20,0
5/29/2023,SKU_022,WH_B,14,14,173,0,20,0
5/30/2023,SKU_022,WH_B,15,15,158,0,20,0
5/31/2023,SKU_022,WH_B,11,11,459,312,20,0
6/1/2023,SKU_022,WH_B,12,12,447,0,20,0
6/2/2023,SKU_022,WH_B,11,11,436,0,20,0
6/3/2023,SKU_022,WH_B,13,13,423,0,20,0
6/4/2023,SKU_022,WH_B,10,10,413,0,20,0
6/5/2023,SKU_022,WH_B,13,13,400,0,20,0
6/6/2023,SKU_022,WH_B,21,21,379,0,20,0
6/7/2023,SKU_022,WH_B,9,9,370,0,20,0
6/8/2023,SKU_022,WH_B,13,13,357,0,20,0
6/9/2023,SKU_022,WH_B,11,11,346,0,20,0
6/10/2023,SKU_022,WH_B,17,17,329,0,20,0
6/11/2023,SKU_022,WH_B,20,20,309,0,20,0
6/12/2023,SKU_022,WH_B,6,6,303,0,20,0
6/13/2023,SKU_022,WH_B,18,18,285,0,20,0
6/14/2023,SKU_022,WH_B,21,21,264,0,20,0
6/15/2023,SKU_022,WH_B,7,7,257,0,20,0
6/16/2023,SKU_022,WH_B,14,14,243,0,20,0
6/17/2023,SKU_022,WH_B,13,13,230,0,20,0
6/18/2023,SKU_022,WH_B,11,11,219,0,20,0
6/19/2023,SKU_022,WH_B,17,17,202,0,20,0
6/20/2023,SKU_022,WH_B,7,7,195,0,20,0
6/21/2023,SKU_022,WH_B,17,17,178,0,20,0
6/22/2023,SKU_022,WH_B,11,11,167,0,20,0
6/23/2023,SKU_022,WH_B,16,16,151,0,20,0
6/24/2023,SKU_022,WH_B,14,14,705,568,20,0
6/25/2023,SKU_022,WH_B,11,11,694,0,20,0
6/26/2023,SKU_022,WH_B,12,12,682,0,20,0
6/27/2023,SKU_022,WH_B,14,14,668,0,20,0
6/28/2023,SKU_022,WH_B,14,14,654,0,20,0
6/29/2023,SKU_022,WH_B,17,17,637,0,20,0
6/30/2023,SKU_022,WH_B,15,15,622,0,20,0
7/1/2023,SKU_022,WH_B,19,19,603,0,20,0
7/2/2023,SKU_022,WH_B,10,10,593,0,20,0
7/3/2023,SKU_022,WH_B,9,9,584,0,20,0
7/4/2023,SKU_022,WH_B,13,13,571,0,20,0
7/5/2023,SKU_022,WH_B,16,16,555,0,20,0
7/6/2023,SKU_022,WH_B,14,14,541,0,20,0
7/7/2023,SKU_022,WH_B,7,7,534,0,20,0
7/8/2023,SKU_022,WH_B,13,13,521,0,20,0
7/9/2023,SKU_022,WH_B,13,13,508,0,20,0
7/10/2023,SKU_022,WH_B,11,11,497,0,20,0
7/11/2023,SKU_022,WH_B,6,6,491,0,20,0
7/12/2023,SKU_022,WH_B,23,23,468,0,20,0
7/13/2023,SKU_022,WH_B,9,9,459,0,20,0
7/14/2023,SKU_022,WH_B,15,15,444,0,20,0
7/15/2023,SKU_022,WH_B,19,19,425,0,20,0
7/16/2023,SKU_022,WH_B,8,8,417,0,20,0
7/17/2023,SKU_022,WH_B,13,13,404,0,20,0
7/18/2023,SKU_022,WH_B,19,19,385,0,20,0
7/19/2023,SKU_022,WH_B,15,15,370,0,20,0
7/20/2023,SKU_022,WH_B,16,16,354,0,20,0
7/21/2023,SKU_022,WH_B,20,20,334,0,20,0
7/22/2023,SKU_022,WH_B,11,11,323,0,20,0
7/23/2023,SKU_022,WH_B,16,16,307,0,20,0
7/24/2023,SKU_022,WH_B,12,12,295,0,20,0
7/25/2023,SKU_022,WH_B,15,15,280,0,20,0
7/26/2023,SKU_022,WH_B,9,9,271,0,20,0
7/27/2023,SKU_022,WH_B,18,18,253,0,20,0
7/28/2023,SKU_022,WH_B,10,10,243,0,20,0
7/29/2023,SKU_022,WH_B,15,15,228,0,20,0
7/30/2023,SKU_022,WH_B,14,14,214,0,20,0
7/31/2023,SKU_022,WH_B,8,8,206,0,20,0
8/1/2023,SKU_022,WH_B,15,15,191,0,20,0
8/2/2023,SKU_022,WH_B,13,13,178,0,20,0
8/3/2023,SKU_022,WH_B,15,15,163,0,20,0
8/4/2023,SKU_022,WH_B,16,16,548,401,20,0
8/5/2023,SKU_022,WH_B,15,15,533,0,20,0
8/6/2023,SKU_022,WH_B,18,18,515,0,20,0
8/7/2023,SKU_022,WH_B,10,10,505,0,20,0
8/8/2023,SKU_022,WH_B,13,13,492,0,20,0
8/9/2023,SKU_022,WH_B,13,13,479,0,20,0
8/10/2023,SKU_022,WH_B,19,19,460,0,20,0
8/11/2023,SKU_022,WH_B,15,15,445,0,20,0
8/12/2023,SKU_022,WH_B,13,13,432,0,20,0
8/13/2023,SKU_022,WH_B,10,10,422,0,20,0
8/14/2023,SKU_022,WH_B,15,15,407,0,20,0
8/15/2023,SKU_022,WH_B,4,4,403,0,20,0
8/16/2023,SKU_022,WH_B,15,15,388,0,20,0
8/17/2023,SKU_022,WH_B,15,15,373,0,20,0
8/18/2023,SKU_022,WH_B,12,12,361,0,20,0
8/19/2023,SKU_022,WH_B,8,8,353,0,20,0
8/20/2023,SKU_022,WH_B,20,20,333,0,20,0
8/21/2023,SKU_022,WH_B,15,15,318,0,20,0
8/22/2023,SKU_022,WH_B,11,11,307,0,20,0
8/23/2023,SKU_022,WH_B,14,14,293,0,20,0
8/24/2023,SKU_022,WH_B,16,16,277,0,20,0
8/25/2023,SKU_022,WH_B,19,19,258,0,20,0
8/26/2023,SKU_022,WH_B,13,13,245,0,20,0
8/27/2023,SKU_022,WH_B,16,16,229,0,20,0
8/28/2023,SKU_022,WH_B,15,15,214,0,20,0
8/29/2023,SKU_022,WH_B,10,10,204,0,20,0
8/30/2023,SKU_022,WH_B,10,10,194,0,20,0
8/31/2023,SKU_022,WH_B,13,13,181,0,20,0
9/1/2023,SKU_022,WH_B,10,10,171,0,20,0
9/2/2023,SKU_022,WH_B,21,21,150,0,20,0
9/3/2023,SKU_022,WH_B,7,7,485,342,20,0
9/4/2023,SKU_022,WH_B,11,11,474,0,20,0
9/5/2023,SKU_022,WH_B,13,13,461,0,20,0
9/6/2023,SKU_022,WH_B,12,12,449,0,20,0
9/7/2023,SKU_022,WH_B,16,16,433,0,20,0
9/8/2023,SKU_022,WH_B,14,14,419,0,20,0
9/9/2023,SKU_022,WH_B,9,9,410,0,20,0
